Date,Tweets,Preprocessing
2020-06-21 19:37:31,jogja gempa tete gua geter,jogja gempa tete gua geter
2020-06-21 19:37:31,"@infoseni_ Banget nih, lumayan lama kayaknya", banget nih lumayan lama kayaknya
2020-06-21 19:37:31,@fripperyy Jogja 😭, jogja 
2020-06-21 19:37:31,"Ketika kamu bertemu seseorang yg mampu menjadikanmu pribadi yg baik, tetaplah bersamanya. Karena sahabat sangat sulit tuk ditemukan",ketika kamu bertemu seseorang yg mampu menjadikanmu pribadi yg baik tetaplah bersamanya karena sahabat sangat sulit tuk ditemukan
2020-06-21 19:37:31,@kdrama_menfess Kemaren nderr pas tkem. Aku mimpi jadi warga corea jadi saksi cinta lee gon sama tae eul, menfess kemaren nderr pas tkem aku mimpi jadi warga corea jadi saksi cinta lee gon sama tae eul
2020-06-21 19:37:31,@edeIweisz staysafe jogja, staysafe jogja
2020-06-21 19:37:31,@plumlixie DMNAA HASS, dmnaa hass
2020-06-21 19:37:31,@s4dgurlllll dimana euyy,4dgurlllll dimana euyy
2020-06-21 19:37:31,@dhytadwias12 Kirain gw laper wwoy 😭,12 kirain gw laper wwoy 
2020-06-21 19:37:31,@washoutboy jogjaa, jogjaa
2020-06-21 19:37:30,@SastraDimeja Purworejo lumayan, purworejo lumayan
2020-06-21 19:37:30,"@IrfanHanafii Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/muH0o17QWx", halo saya bencana bot untuk melaporkan dampak gempa di sekitarmu silakan balas dengan gempa 
2020-06-21 19:37:30,hah jogja gempa di bekasi engga ko,hah jogja gempa di bekasi engga ko
2020-06-21 19:37:30,masih gemeter nih tangan,masih gemeter nih tangan
2020-06-21 19:37:30,"@rlthingy ya namanya juga pacar,, jangan di heranin laaah", ya namanya juga pacar jangan di heranin laaah
2020-06-21 19:37:30,RT @Jogja_Uncover: Gempa dirasakan!!, uncover gempa dirasakan 
2020-06-21 19:37:30,RT @jogjamedia: Gempa Lur?, gempa lur 
2020-06-21 19:37:30,"@miiranarayan Yup....
Spelling mistake...

Ab tumhari marzi 'U' ke jagah 'I' lagana h ya 'H' hatana h...

Sahi to dono hi cases mein hoga 😅😝", yup spelling mistake ab tumhari marzi u ke jagah i lagana h ya h hatana h sahi to dono hi cases mein hoga 
2020-06-21 19:37:30,"RT @K1ngPurw4: Para kadrun mulai bergerak untuk mempertahankan Pancasila dari kaum yang pura-pura Pancasilais!

#RUUHIP_AgendaKomunis https…",1ngpurw4 para kadrun mulai bergerak untuk mempertahankan pancasila dari kaum yang pura pura pancasilais ruuhip agendakomunis 
2020-06-21 19:37:30,@kabarklaten Bayat bergetar, bayat bergetar
2020-06-21 19:37:30,@Jyraacb_ huftt sabar sob, huftt sabar sob
2020-06-21 19:37:30,it's pholiwe man😔 https://t.co/Kvd5KQa4xv https://t.co/3PuDyaN7Uk,it s pholiwe man 
2020-06-21 19:37:30,@ayoitsjaheim @thtkyddnelle hi jah!, hi jah 
2020-06-21 19:37:30,"RT @SastraDimeja: Daerah pundi mawon sing kraos lindu/gempa...??

Kebumen kraos", daerah pundi mawon sing kraos lindu gempa kebumen kraos
2020-06-21 19:37:30,@JogjaUpdate Celeban Umbulharjo keroso di 0233, celeban umbulharjo keroso di 0233
2020-06-21 19:37:30,@yourcalicoocat ya Allah😭, ya allah 
2020-06-21 19:37:30,"Lagi duduk di kasur, main hp, berasa kaya tipsi, goyang goyang. Gw liat gantungan kunci goyang, oke, gempa.",lagi duduk di kasur main hp berasa kaya tipsi goyang goyang gw liat gantungan kunci goyang oke gempa 
2020-06-21 19:37:30,@sarasotts Peeeeeega, peeeeeega
2020-06-21 19:37:30,"@gingsuI Ih stay safe 😭
Temenku bilang jugaa", ih stay safe temenku bilang jugaa
2020-06-21 19:37:30,Omooooo...bar!!!,omooooo bar 
2020-06-21 19:37:30,"kaget bgt kasur goyang, kiraiin apa anjir ternyata gempa bntr tadi mana aku blm tidur sendirian🤠👍🏻",kaget bgt kasur goyang kiraiin apa anjir ternyata gempa bntr tadi mana aku blm tidur sendirian 
2020-06-21 19:37:30,Gempa jam segini kaget bgt dong,gempa jam segini kaget bgt dong
2020-06-21 19:37:30,@caaaarlla Jogja, jogja
2020-06-21 19:37:30,@panggilmasted Anjir kroso bgtttyl, anjir kroso bgtttyl
2020-06-21 19:37:30,@akukmkitaceuna @bmkgjogja Ku aja di jetis kerasa loh kak, ku aja di jetis kerasa loh kak
2020-06-21 19:37:30,@dumendenhaydar Koral....., koral 
2020-06-21 19:37:30,"RT @ncitybase_: nctbase dulu pas kecil haechan tuh anak padus gereja, bahkan sampai ikut lomba ke hawaii
https://t.co/2fi5O1dLpi", nctbase dulu pas kecil haechan tuh anak padus gereja bahkan sampai ikut lomba ke hawaii 
2020-06-21 19:37:30,2137 debiut seulrene,2137 debiut seulrene
2020-06-21 19:37:30,Gempa 2x terasa besar,gempa 2x terasa besar
2020-06-21 19:37:30,RT @indahinsol_: Aku lebih suka dipanggil interview kerja hehe, aku lebih suka dipanggil interview kerja hehe
2020-06-21 19:37:30,@utriiiii Tapi Tetep enaak, tapi tetep enaak
2020-06-21 19:37:30,@pasienrawatjln @miikmichael Haio kui ki lg  ngece koe dik wkkk, haio kui ki lg ngece koe dik wkkk
2020-06-21 19:37:30,@Maryerm_a_y Allah ya mayar miki da alkhairi, a y allah ya mayar miki da alkhairi
2020-06-21 19:37:30,"RT @girlgroupspics: twice ; dahyun
© salt https://t.co/BB74DsShU1", twice dahyun salt 
2020-06-21 19:37:30,@moonkeey Muito chatos gsisbsksn, muito chatos gsisbsksn
2020-06-21 19:37:30,Gempa 1-2 detik yang mengagetkan.,gempa 1 2 detik yang mengagetkan 
2020-06-21 19:37:30,"@UmarKha90111388 @AjazkhanActor Bc tumlog bataoge ijjat karna,joo bc din bhar halala karte hai.😂😂😂",90111388 bc tumlog bataoge ijjat karna joo bc din bhar halala karte hai 
2020-06-21 19:37:30,@andihiyat Soalnya ini ava yg yg sering dijumpai di instagram haha, soalnya ini ava yg yg sering dijumpai di instagram haha
2020-06-21 19:37:30,@venstrf MAKASIH VEENN, makasih veenn
2020-06-21 19:37:30,"@LWYMMDLFTV KAK CELEEE STAYSAFEEEEEEE, BAIKBAIK SEKELUARGAA 🥺😇🤲🤗💖💘💕😇🤲", kak celeee staysafeeeeeee baikbaik sekeluargaa 
2020-06-21 19:37:30,RT @Jogja_Uncover: Gempa dirasakan!!, uncover gempa dirasakan 
2020-06-21 19:37:30,Gempa 😭,gempa 
2020-06-21 19:37:30,@errrshit SAMA! KAGET BGT JADI TAKUT 😭😭😭, sama kaget bgt jadi takut 
2020-06-21 19:37:30,@AlissaWahid jogja?, jogja 
2020-06-21 19:37:30,Lindu.,lindu 
2020-06-21 19:37:30,@katategaltirto mak liyuttt, mak liyuttt
2020-06-21 19:37:30,@cokeyyzz ngatau ak bkn ank pinter😖, ngatau ak bkn ank pinter 
2020-06-21 19:37:30,Terkadang cinta yang baru malah datang dari kawan lama. Terkadang kekasih yang baik adalah orang yang selalu ada untuk kita.,terkadang cinta yang baru malah datang dari kawan lama terkadang kekasih yang baik adalah orang yang selalu ada untuk kita 
2020-06-21 19:37:30,@jauregxkcc Dinah Jane, dinah jane
2020-06-21 19:37:30,Gempanya kenceng uga.....,gempanya kenceng uga 
2020-06-21 19:37:30,carai,carai
2020-06-21 19:37:30,A CENA DAS MENINAS ENTRANDO NA ESCOLA WIDJKWKWKWKMSWMMAMAMQMWMW,a cena das meninas entrando na escola widjkwkwkwkmswmmamamqmwmw
2020-06-21 19:37:30,RT @girlgroupspics: apink ; naeun https://t.co/Xj0ZSM2Xw6, apink naeun 
2020-06-21 19:37:30,"RT @GKRHayu: @gagahprasojo Nanti dibilang:
- semena2
- kemaki
- melarang hiburan rakyat
- nggak perhatian sama rakyat kecil

dan masih bany…", nanti dibilang semena2 kemaki melarang hiburan rakyat nggak perhatian sama rakyat kecil dan masih bany 
2020-06-21 19:37:30,WOII BANGUN WOII GEMPAAA!!!! Oke udh brenti gempanya...lanjut bobok😴😴,woii bangun woii gempaaa oke udh brenti gempanya lanjut bobok 
2020-06-21 19:37:30,@sweethoney_lay HATI HATI KAMUUU, lay hati hati kamuuu
2020-06-21 19:37:30,Gempa woi😫,gempa woi 
2020-06-21 19:37:30,@infoBMKG Gempaaaaa, gempaaaaa
2020-06-21 19:37:30,RT @_RKTweets: Mahira Khan &amp; Sajal Ali ❤️ THE ACTING ❤️MASHALLAH, rktweets mahira khan amp sajal ali the acting mashallah
2020-06-21 19:37:30,"@jauregxkcc 7
Dinah Jane", 7 dinah jane
2020-06-21 19:37:30,Gempa,gempa
2020-06-21 19:37:30,@hamstersvng Mls tidur a :(, mls tidur a 
2020-06-21 19:37:30,@JogjaUpdate Iya lama bgt:(, iya lama bgt 
2020-06-21 19:37:30,@ibighitfess Repnya ngakak bet, repnya ngakak bet
2020-06-21 19:37:30,jatuhhhh cintaaa dengannn diri sendiri,jatuhhhh cintaaa dengannn diri sendiri
2020-06-21 19:37:30,@jogjafess Banget oi, banget oi
2020-06-21 19:37:30,mmps gempa,mmps gempa
2020-06-21 19:37:30,baru aja mau tidur tapi malah gempa..,baru aja mau tidur tapi malah gempa 
2020-06-21 19:37:30,@missviiina Merci blg, merci blg
2020-06-21 19:37:30,"RT @CuteMed: open bj dan hj aja hari ini, BU scepat ny ..
#bj
#handjob
#jogjaopenBO 
#togelovers 
#togejogja
#bbwjogja
#bispakjogja 
#avail…", open bj dan hj aja hari ini bu scepat ny bj handjob jogjaopenbo togelovers togejogja bbwjogja bispakjogja avail 
2020-06-21 19:37:30,YaAllah kenceng bgt gasih gempa??,yaallah kenceng bgt gasih gempa 
2020-06-21 19:37:30,@Ahrebangtan1 jahqhqhqhahq lpm,1 jahqhqhqhahq lpm
2020-06-21 19:37:30,@haileesfandom @jhlOdydb @jauregxkcc Dinah Jane, dinah jane
2020-06-21 19:37:30,#gempajogja gek ngiseng ono-ono wae sek gek dangdutan, gempajogja gek ngiseng ono ono wae sek gek dangdutan
2020-06-21 19:37:30,@BerandaJogja Iya bang, iya bang
2020-06-21 19:37:30,RT @n0treallYbushra: sekolah yang rules ketat cant relate,0treallybushra sekolah yang rules ketat cant relate
2020-06-21 19:37:30,"@Farhannurhudha_ Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/LEVBWnXmsa", halo saya bencana bot untuk melaporkan dampak gempa di sekitarmu silakan balas dengan gempa 
2020-06-21 19:37:30,"@bjqwin kalau itu harus buat appointment dulu dengan beliau, kakak", kalau itu harus buat appointment dulu dengan beliau kakak
2020-06-21 19:37:30,@susukebo1661 Hai! Laporkan bencana di sekitarmu menggunakan link ini. Terima kasih. https://t.co/OiowgOOoIv,1661 hai laporkan bencana di sekitarmu menggunakan link ini terima kasih 
2020-06-21 19:37:30,@bonavexivx KERASAA BGTT, kerasaa bgtt
2020-06-21 19:37:30,RT @maturewoman24: Bagi yg punya keluhan ejakulasi dini atau masalah ereksi lainnya ... yuk join therapy with me ... @3LectricgriLL @G3raji…,24 bagi yg punya keluhan ejakulasi dini atau masalah ereksi lainnya yuk join therapy with me 3lectricgrill 3raji 
2020-06-21 19:37:30,"ini gempanya sampe bikin bangun, luar biasa :"")",ini gempanya sampe bikin bangun luar biasa 
2020-06-21 19:37:30,@HoreSepele pusatnya??, pusatnya 
2020-06-21 19:37:30,RT @JogjaUpdate: gempa, gempa
2020-06-21 19:37:30,"Gw kebangun, dan masih ngantuk, babay muk bobok lagi",gw kebangun dan masih ngantuk babay muk bobok lagi
2020-06-21 19:37:30,@Asknonym dua dua nya njing, dua dua nya njing
2020-06-21 19:37:30,*mencari info gempa*, mencari info gempa 
2020-06-21 19:37:30,@SimanSMN @JogjaUpdate Setingan ccp ki, setingan ccp ki
2020-06-21 19:37:30,"RT @pcachyblossom: Hai, ak sender mnfss ini. Sblmnya terima kasih banyakkk atas do'a baiknya tmen2. Ak ngga nyangka bakal serame ini. Ohiya…", hai ak sender mnfss ini sblmnya terima kasih banyakkk atas do a baiknya tmen2 ak ngga nyangka bakal serame ini ohiya 
2020-06-21 19:37:30,@rlaxogudxz Ssssshhh tidur tidur 🤫🤫, ssssshhh tidur tidur 
2020-06-21 19:37:30,"@dutaadihers Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/bcV3QXvb7B", halo saya bencana bot untuk melaporkan dampak gempa di sekitarmu silakan balas dengan gempa 
2020-06-21 19:37:30,@SimeonAzabe @Samuel_nyawe Niko nkeka simbizi😂, nyawe niko nkeka simbizi 
2020-06-21 19:37:30,2137 hyuck😼,2137 hyuck 
2020-06-21 19:37:30,@fruitboo_ bagus, bagus
2020-06-21 19:37:30,@lmjftpetsch Dinah Jane, dinah jane
2020-06-21 19:37:30,@bansqat ga bangun, ga bangun
2020-06-21 19:37:30,RT @cewehijrah: Yang hobi tidur wajib baca ini! https://t.co/vF0KzO3FBp, yang hobi tidur wajib baca ini 
2020-06-21 19:37:30,@sourc_andy @AREAJULID aku padamu mbak jisoo https://t.co/wm9BIRkLs4, andy aku padamu mbak jisoo 
2020-06-21 19:37:30,"RT @alippopq: lelaki habiskan                  perempuan
duit                                     habiskan duit https://t.co/ianVnxIImo", lelaki habiskan perempuan duit habiskan duit 
2020-06-21 19:37:30,"@frostercirclek Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/qqPozsBowj", halo saya bencana bot untuk melaporkan dampak gempa di sekitarmu silakan balas dengan gempa 
2020-06-21 19:37:30,"awas ahhh ada kwn2 ku yg post nama bf/gf drg bgini,, bareat kau, sgala nyawalah hidupku matiku la🤮🤮🤮 KITAI https://t.co/5ZK2rAhOaA",awas ahhh ada kwn2 ku yg post nama bf gf drg bgini bareat kau sgala nyawalah hidupku matiku la kitai 
2020-06-21 19:37:30,@umangbukanhewan Auto liat bmkg, auto liat bmkg
2020-06-21 19:37:30,"#JOGJA gempa astaghfirullah, untung belom tidur, serumah auto bangun", jogja gempa astaghfirullah untung belom tidur serumah auto bangun
2020-06-21 19:37:30,@chichibyuni Iyaa :(, iyaa 
2020-06-21 19:37:30,RT @mirraass: Memori yang tak dapat dilupakan 😔.. (alfatihah) https://t.co/qLqAPl6Hos, memori yang tak dapat dilupakan alfatihah 
2020-06-21 19:37:30,@goal Milan Derby, milan derby
2020-06-21 19:37:30,"@WildanSugara @iqbalpagey @KsatriaAD @prokemanisme ga kenal, kenalnya sama batman yg bruce wayne wil https://t.co/rwgiAg05Vd", ga kenal kenalnya sama batman yg bruce wayne wil 
2020-06-21 19:37:30,@naushaba_ch @KhanamNoorima 🤣🤣 Usny dakh Liya to isi time Jan lay leni usny, ch usny dakh liya to isi time jan lay leni usny
2020-06-21 19:37:30,RT @HeyApriliaa: Kebangun karna gempa 😭, kebangun karna gempa 
2020-06-21 19:37:30,Kaget mau ditur ada lindu apakah gempa tektonik ato vulkanik dri merapi?,kaget mau ditur ada lindu apakah gempa tektonik ato vulkanik dri merapi 
2020-06-21 19:37:30,Lagi meh meremm malah gempa ealahhh,lagi meh meremm malah gempa ealahhh
2020-06-21 19:37:30,awal shi bede eshkor baba w mama w jeddo wel jury w tahiyeee la abo 3ale dimashk w liwa2 l hajj l kbir tahiyee la yussef dib shayyeh...agda3 rjel...7araص ra2iiiiصصصصص https://t.co/4P4sB2sRqU,awal shi bede eshkor baba w mama w jeddo wel jury w tahiyeee la abo 3ale dimashk w liwa2 l hajj l kbir tahiyee la yussef dib shayyeh agda3 rjel 7ara ra2iiii 
2020-06-21 19:37:30,"@JogjaUpdate Barusan di kranggan, kab.Temanggung juga gempa. Sebentar tapi terasa banget", barusan di kranggan kab temanggung juga gempa sebentar tapi terasa banget
2020-06-21 19:37:30,lagi main clash royal tbtb kasurnya goyang goyang,lagi main clash royal tbtb kasurnya goyang goyang
2020-06-21 19:37:30,eh gempa,eh gempa
2020-06-21 19:37:30,aku belom belajar jpj pon tahu brader tu salah https://t.co/aFV18K2qwX,aku belom belajar jpj pon tahu brader tu salah 
2020-06-21 19:37:30,Emang beneran gempa atau cuma perasaanku doang?,emang beneran gempa atau cuma perasaanku doang 
2020-06-21 19:37:30,Astaghfirullah gempa,astaghfirullah gempa
2020-06-21 19:37:30,@anwrfauzy Pakbos Gatot menculat seko lantai 2 gk lurd ???, pakbos gatot menculat seko lantai 2 gk lurd 
2020-06-21 19:37:30,"@beberbear Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/BYdNZMsUYv", halo saya bencana bot untuk melaporkan dampak gempa di sekitarmu silakan balas dengan gempa 
2020-06-21 19:37:30,@BulamaMainaBuka @ayuba_comr @Usman_U_U @BMB1_Official @bukaraliashemi @BGSALLARI @M__Yerwa @DanBorno @FahadBasa @KontoAhmed Allah ya kaimu da rai da lpia mu sha biki Engineer, comr u u 1 official yerwa allah ya kaimu da rai da lpia mu sha biki engineer
2020-06-21 19:37:30,@adhiiswww Koe nendi, koe nendi
2020-06-21 19:37:30,@kurangsukaa Jogjaa, jogjaa
2020-06-21 19:37:30,gemeter sumpah gede bgt gempanya😭,gemeter sumpah gede bgt gempanya 
2020-06-21 19:37:30,@mncpass Isak, isak
2020-06-21 19:37:30,@Sehuncrevette @uwujikooki ah bah, ah bah
2020-06-21 19:37:30,"RT @ketengahketepi: Kucing : kau la doa, apahal aku pulak", kucing kau la doa apahal aku pulak
2020-06-21 19:37:30,"@Kamileaayeaye oke deh, mksh yaa", oke deh mksh yaa
2020-06-21 19:37:30,"@faradifans Halo, saya Bencana Bot. Untuk melaporkan banjir di sekitarmu, silakan balas dengan #banjir. https://t.co/BAE8V1Jkfm", halo saya bencana bot untuk melaporkan banjir di sekitarmu silakan balas dengan banjir 
2020-06-21 19:37:30,Gempa??,gempa 
2020-06-21 19:37:30,@ivanptra Apakah kamu ahli primbon sekarang, apakah kamu ahli primbon sekarang
2020-06-21 19:37:30,"RT @RyzkaSihite: Semakin kamu berumur, pasti kamu semakin sadar. 
Ternyata benar. 
Bukan masalah 'kemana nya'. 
Tapi,  'sama siapa nya'.…", semakin kamu berumur pasti kamu semakin sadar ternyata benar bukan masalah kemana nya tapi sama siapa nya 
2020-06-21 19:37:30,Lindu :(,lindu 
2020-06-21 19:37:30,RT @YeonjunCupid: god jihyo, god jihyo
2020-06-21 19:37:30,"@tidurberdiri Tak kiro aku mendem,,  bak e yo atrah gempa wkwkwk", tak kiro aku mendem bak e yo atrah gempa wkwkwk
2020-06-21 19:37:30,Demi apa gempanya kenceng bgt ampe bantal aing mau loncat,demi apa gempanya kenceng bgt ampe bantal aing mau loncat
2020-06-21 19:37:30,@naclerio55 @iamleahhill full american akita,55 full american akita
2020-06-21 19:37:30,@aksadgirl Iya syng, iya syng
2020-06-21 19:37:30,"Kirain kebanyakan tikuss, Taunya bumi molet 🙄🙄",kirain kebanyakan tikuss taunya bumi molet 
2020-06-21 19:37:30,@IntanOpel Ya ampun parahhh Pellllll mana lama, ya ampun parahhh pellllll mana lama
2020-06-21 19:37:30,RT @sethrash666: Bisa aja ganjar pranowo,666 bisa aja ganjar pranowo
2020-06-21 19:37:30,@akusiapawkwkw barusan aku juga kerasaaa, barusan aku juga kerasaaa
2020-06-21 19:37:30,@amaniimtz aku di solo, aku di solo
2020-06-21 19:37:30,@bmkgjogja Gempa barusan mana ya min, gempa barusan mana ya min
2020-06-21 19:37:30,RT @JogjaUpdate: gempa, gempa
2020-06-21 19:37:30,@maligayang_oso MAWEEE PA FOLLOW? 💞🥺, oso maweee pa follow 
2020-06-21 19:37:30,"Kalahkan Kemarahan dengan Cinta Kasih Kalahkan Kejahatan dengan Kebajikan Kalahkan, kekikiran dengan Kemurahan Hati Kalahkan Kesombongan dengan Kejujuran.",kalahkan kemarahan dengan cinta kasih kalahkan kejahatan dengan kebajikan kalahkan kekikiran dengan kemurahan hati kalahkan kesombongan dengan kejujuran 
2020-06-21 19:37:30,RT @g_hanafiah: CFD Jkt yg dah dibuka pagi ini https://t.co/bKkeiY1Dzy, hanafiah cfd jkt yg dah dibuka pagi ini 
2020-06-21 19:37:30,RT @Xyrx_: Aku takde la sombong mana. Tapi bila kau dah mula rapat dengan aku get ready je laa dengan perangai gila aku. Silap-silap kau pu…, aku takde la sombong mana tapi bila kau dah mula rapat dengan aku get ready je laa dengan perangai gila aku silap silap kau pu 
2020-06-21 19:37:30,Jateng gempa? gua yang di Semarang ga kerasa :),jateng gempa gua yang di semarang ga kerasa 
2020-06-21 19:37:30,* pat pat https://t.co/hCsX8XRBUf, pat pat 
2020-06-21 19:37:30,RT @infostmmyogya: Gempa lur, gempa lur
2020-06-21 19:37:30,ranpo + atsushi 🥺🥺 https://t.co/CLwHj7ObjE,ranpo atsushi 
2020-06-21 19:37:30,"[!!!] KAMI AKAN UNFER MEMBER YANG TIDAK ON SELAMA 2 MINGGU TERAKHIR, PADA SETIAP AKHIR BULAN! :3", kami akan unfer member yang tidak on selama 2 minggu terakhir pada setiap akhir bulan 3
2020-06-21 19:37:30,"SAFE* WOEEE, BISA BISANYA AK TYPO DI KEADAAN SEPERTI INI😭😭",safe woeee bisa bisanya ak typo di keadaan seperti ini 
2020-06-21 19:37:30,@axishlay iyaa di klaten juga, iyaa di klaten juga
2020-06-21 19:37:30,makasih banyak brou https://t.co/dJTaqbLIaN,makasih banyak brou 
2020-06-21 19:37:30,@hellofren3 yahh kirain berjamaah,3 yahh kirain berjamaah
2020-06-21 19:37:30,Kroso banget min https://t.co/rkvhyASJa3,kroso banget min 
2020-06-21 19:37:30,stay safe jogja..,stay safe jogja 
2020-06-21 19:37:30,@MUSIC_FESS biasa k, fess biasa k
2020-06-21 19:37:30,@alikuribo La cuarentena akssjjsa, la cuarentena akssjjsa
2020-06-21 19:37:30,Aaah 🤣🤣🤣nnyaa monna https://t.co/20pdyDykev,aaah nnyaa monna 
2020-06-21 19:37:30,"@FernanSola Joder, menuda basura.", joder menuda basura 
2020-06-21 19:37:30,RT @IKA32593652: TePar https://t.co/63R9S4ecfh,32593652 tepar 
2020-06-21 19:37:30,@Erichoboki Hai! Laporkan bencana di sekitarmu menggunakan link ini. Terima kasih. https://t.co/nvUz688yQ5, hai laporkan bencana di sekitarmu menggunakan link ini terima kasih 
2020-06-21 19:37:30,@harriesthick GUA KIRA KUCING 😭😭, gua kira kucing 
2020-06-21 19:37:30,"RT @ARMYTEAMIID: [🎥]

Untuk pembuka Festa 2015 lalu, V dan Jhope membawakan lagu ""Hug Me""

Suaranya merdu banget ya😊💜

#7isV #V 
#방탄소년단  #B…", untuk pembuka festa 2015 lalu v dan jhope membawakan lagu hug me suaranya merdu banget ya 7isv v b 
